cycle_id,agg_bar_offset,agg_idx,tick_bar_offset,price,direction,pnl_ticks,mfe_ticks,mae_ticks,signed_chop,dchop,d2chop,signed_slope,dr2,dslope,r2,choppiness,slope_abs,agg_bar_range
3292,21,76399,5300,25582.75,-1,-50.000000,36.000000,57.000000,-0.315789,0.256966,0.734985,-3.750000,0.655268,3.000000,0.675676,0.315789,3.750000,4.250000
3292,22,76400,5550,25587.50,-1,-88.000000,36.000000,57.000000,0.261905,-0.053885,-0.310851,2.750000,0.174441,-1.000000,0.850117,0.261905,2.750000,7.500000
3292,23,76401,5600,25591.50,-1,-120.00,36.000000,60.000000,0.447368,0.185464,0.239348,4.250000,0.145290,1.500000,0.995408,0.447368,4.250000,7.250000
3293,0,76407,232,25595.50,1,34.000000,36.000000,1.000000,0.091954,-0.268046,-0.529454,1.000000,-0.864385,-2.375000,0.083189,0.091954,1.000000,9.250000
3293,1,76408,302,25597.00,1,40.000000,40.000000,1.000000,0.518987,0.427033,0.695079,5.125000,0.884386,4.125000,0.967575,0.518987,5.125000,3.750000
3294,0,76418,249,25610.25,-1,10.000000,13.000000,3.000000,0.054545,-0.348440,-0.547124,0.375000,-0.950982,-3.000000,0.048561,0.054545,0.375000,4.000000
3294,1,76419,499,25615.00,-1,-9.000000,17.000000,9.000000,0.152542,0.097997,0.446437,1.125000,0.175609,0.750000,0.224170,0.152542,1.125000,6.500000
3294,2,76420,749,25615.25,-1,-10.000000,17.000000,28.000000,0.303030,0.150488,0.052491,2.500000,0.563232,1.375000,0.787402,0.303030,2.500000,6.000000
3294,3,76421,999,25617.75,-1,-20.000000,17.000000,28.000000,0.164179,-0.138851,-0.289339,1.375000,0.030166,-1.125000,0.817568,0.164179,1.375000,4.250000
3294,4,76422,1249,25622.50,-1,-38.000000,17.000000,40.000000,0.439394,0.275215,0.414066,3.625000,0.151326,2.250000,0.968894,0.439394,3.625000,6.250000
3294,5,76423,1499,25623.00,-1,-42.000000,17.000000,40.000000,0.355932,-0.083462,-0.358677,2.625000,-0.148174,-1.000000,0.820720,0.355932,2.625000,4.250000
3294,6,76424,1749,25618.50,-1,-6.000000,17.000000,40.000000,-0.250000,-0.105932,-0.022470,-2.000000,-0.163185,-0.625000,0.657534,0.250000,2.000000,5.500000
3294,7,76425,1999,25617.00,-1,6.000000,17.000000,40.000000,-0.413793,0.163793,0.269725,-3.000000,0.265543,1.000000,0.923077,0.413793,3.000000,4.750000
3294,8,76426,2249,25621.00,-1,-26.000000,17.000000,40.000000,0.166667,-0.247126,-0.410920,1.250000,-0.540424,-1.750000,0.382653,0.166667,1.250000,4.750000
3294,9,76427,2499,25617.25,-1,4.000000,17.000000,40.000000,0.017544,-0.149123,0.098004,0.125000,-0.379541,-1.125000,0.003112,0.017544,0.125000,4.750000
3294,10,76428,2609,25612.75,-1,40.000000,20.000000,40.000000,-0.564516,0.546972,0.696095,-4.375000,0.990131,4.250000,0.993243,0.564516,4.375000,6.000000
3295,0,76433,249,25624.00,-1,17.000000,18.000000,9.000000,-0.075758,-0.346117,-0.359542,-0.625000,-0.914024,-2.750000,0.081878,0.075758,0.625000,6.750000
3295,1,76434,499,25621.50,-1,27.000000,35.000000,9.000000,-0.360000,0.284242,0.630360,-3.375000,0.896208,2.750000,0.978086,0.360000,3.375000,7.250000
3295,2,76435,749,25629.25,-1,-4.000000,37.000000,9.000000,0.216495,-0.143505,-0.427748,2.625000,-0.537673,-0.750000,0.440413,0.216495,2.625000,10.250000
3295,3,76436,999,25629.00,-1,-3.000000,37.000000,9.000000,0.348837,0.132342,0.275848,3.750000,0.284614,1.125000,0.725027,0.348837,3.750000,4.000000
3295,4,76437,1249,25627.00,-1,5.000000,37.000000,12.000000,-0.109756,-0.239081,-0.371423,-1.125000,0.107165,-2.625000,0.832192,0.109756,1.125000,6.250000
3295,5,76438,1499,25626.00,-1,9.000000,37.000000,12.000000,-0.218182,0.108426,0.347507,-1.500000,0.132094,0.375000,0.964286,0.218182,1.500000,3.500000
3295,6,76439,1749,25625.00,-1,13.000000,37.000000,12.000000,-0.135593,-0.082589,-0.191014,-1.000000,0.035714,-0.500000,1.000000,0.135593,1.000000,5.000000
3295,7,76440,1999,25621.75,-1,26.000000,37.000000,12.000000,-0.288136,0.152542,0.235131,-2.125000,-0.085443,1.125000,0.914557,0.288136,2.125000,6.250000
3295,8,76441,2227,25618.25,-1,40.000000,40.000000,12.000000,-0.236842,-0.051293,-0.203836,-2.250000,0.023667,0.125000,0.938224,0.236842,2.250000,7.750000
3296,0,76459,249,25616.00,1,17.000000,17.000000,8.000000,0.022222,-0.562047,-0.670127,0.250000,-0.942734,-6.250000,0.010274,0.022222,0.250000,6.250000
3296,1,76460,499,25618.75,1,28.000000,29.000000,8.000000,0.426471,0.404248,0.966296,3.625000,0.970675,3.375000,0.980949,0.426471,3.625000,4.250000
3296,2,76461,551,25621.75,1,40.000000,40.000000,8.000000,0.441176,0.014706,-0.389542,3.750000,-0.004104,0.125000,0.976845,0.441176,3.750000,6.500000
3297,0,76478,249,25632.00,1,25.000000,31.000000,3.000000,0.047059,-0.358347,-0.624863,0.500000,-0.940092,-3.250000,0.024194,0.047059,0.500000,8.500000
3297,1,76479,308,25635.75,1,40.000000,40.000000,3.000000,0.287356,0.240297,0.598644,3.125000,0.755757,2.625000,0.779950,0.287356,3.125000,6.000000
3298,0,76481,25,25631.75,1,7.000000,7.000000,1.000000,-0.020833,-0.269489,-0.272456,-0.250000,-0.773640,-3.125000,0.004098,0.020833,0.250000,9.250000
3298,1,76482,275,25632.25,1,9.000000,9.000000,15.000000,-0.270833,0.250000,0.519489,-3.250000,0.688525,3.000000,0.692623,0.270833,3.250000,6.000000
3298,2,76483,525,25627.25,1,-11.000000,11.000000,15.000000,-0.216867,-0.053966,-0.303966,-2.250000,-0.025041,-1.000000,0.667582,0.216867,2.250000,5.500000
3298,3,76484,775,25629.25,1,-3.000000,11.000000,25.000000,-0.176471,-0.040397,0.013569,-1.500000,-0.312319,-0.750000,0.355263,0.176471,1.500000,5.500000
3298,4,76485,1025,25634.25,1,17.000000,17.000000,25.000000,0.378378,0.201908,0.242305,3.500000,0.587045,2.000000,0.942308,0.378378,3.500000,7.500000
3298,5,76486,1275,25639.50,1,38.000000,39.000000,25.000000,0.500000,0.121622,-0.080286,5.125000,0.057494,1.625000,0.999802,0.500000,5.125000,7.500000
3298,6,76487,1335,25640.00,1,40.000000,40.000000,25.000000,0.126582,-0.373418,-0.495039,1.250000,-0.773216,-3.875000,0.226586,0.126582,1.250000,4.750000
3299,0,76504,249,25667.50,-1,8.000000,13.000000,7.000000,0.000000,-0.428571,-0.357143,0.000000,-0.900496,-4.125000,0.000000,0.000000,0.000000,5.000000
3299,1,76505,499,25667.50,-1,8.000000,13.000000,9.000000,-0.120690,0.120690,0.549261,-0.875000,0.750000,0.875000,0.750000,0.120690,0.875000,4.500000
3299,2,76506,749,25666.50,-1,12.000000,30.000000,9.000000,-0.065574,-0.055116,-0.175806,-0.500000,0.000000,-0.375000,0.750000,0.065574,0.500000,5.750000
3299,3,76507,999,25660.00,-1,38.000000,39.000000,9.000000,-0.428571,0.362998,0.418114,-3.750000,0.097990,3.250000,0.847990,0.428571,3.750000,7.250000
3299,4,76508,1026,25659.50,-1,40.000000,40.000000,9.000000,-0.324324,-0.104247,-0.467245,-3.000000,-0.160092,-0.750000,0.687898,0.324324,3.000000,5.500000
3300,0,76512,249,25657.25,1,10.000000,21.000000,4.000000,0.059524,-0.386128,-0.631781,0.625000,-0.780889,-4.500000,0.124172,0.059524,0.625000,6.250000
3300,1,76513,499,25652.50,1,-9.000000,21.000000,11.000000,-0.064103,0.004579,0.390707,-0.625000,-0.059739,0.000000,0.064433,0.064103,0.625000,7.250000
3300,2,76514,749,25654.50,1,-1.000000,21.000000,13.000000,-0.148649,0.084546,0.079967,-1.375000,0.267985,0.750000,0.332418,0.148649,1.375000,5.000000
3300,3,76515,999,25644.25,1,-44.000000,21.000000,40.000000,-0.330000,0.181351,0.096805,-4.125000,0.243976,2.750000,0.576394,0.330000,4.125000,12.750000
3300,4,76516,1249,25637.75,1,-96.000000,21.000000,55.000000,-0.626168,0.296168,0.114817,-8.375000,0.407173,4.250000,0.983567,0.626168,8.375000,9.000000
3300,5,76517,1499,25641.00,1,-70.000000,21.000000,55.000000,-0.117117,-0.509051,-0.805219,-1.625000,-0.733567,-6.750000,0.250000,0.117117,1.625000,6.000000
3300,6,76518,1749,25647.50,1,-18.000000,21.000000,55.000000,0.406250,0.289133,0.798184,4.875000,0.714286,3.250000,0.964286,0.406250,4.875000,9.000000
3300,7,76519,1999,25642.00,1,-62.000000,21.000000,55.000000,0.037736,-0.368514,-0.657647,0.500000,-0.943878,-4.375000,0.020408,0.037736,0.500000,11.500000
3300,8,76520,2249,25640.25,1,-76.000000,21.000000,55.000000,-0.273585,0.235849,0.604363,-3.625000,0.897714,3.125000,0.918122,0.273585,3.625000,6.000000
3300,9,76521,2352,25634.75,1,-120.00,21.000000,60.000000,-0.270270,-0.003315,-0.239164,-3.750000,-0.004726,0.125000,0.913396,0.270270,3.750000,10.250000
3301,0,76549,245,25638.00,1,17.000000,18.000000,2.000000,-0.039474,-0.189693,-0.391587,-0.375000,-0.856874,-2.375000,0.024194,0.039474,0.375000,5.000000
3301,1,76550,495,25630.75,1,-12.000000,18.000000,21.000000,-0.150538,0.111064,0.300757,-1.750000,0.208770,1.375000,0.232964,0.150538,1.750000,9.750000
3301,2,76551,745,25628.75,1,-20.000000,18.000000,22.000000,-0.480519,0.329982,0.218918,-4.625000,0.670071,2.875000,0.903034,0.480519,4.625000,4.500000
3301,3,76552,995,25624.50,1,-34.000000,18.000000,40.000000,-0.284091,-0.196429,-0.526410,-3.125000,0.055555,-1.500000,0.958589,0.284091,3.125000,7.750000
3301,4,76553,1201,25613.75,1,-120.00,18.000000,60.000000,-0.608696,0.324605,0.521033,-7.000000,-0.007517,3.875000,0.951072,0.608696,7.000000,10.750000
3302,0,76565,249,25625.50,-1,9.000000,28.000000,0.000000,0.078947,-0.223684,-0.389952,0.750000,-0.702667,-2.125000,0.296703,0.078947,0.750000,7.000000
3302,1,76566,499,25619.75,-1,32.000000,35.000000,0.000000,-0.318182,0.239234,0.462919,-3.500000,0.582220,2.750000,0.878924,0.318182,3.500000,7.750000
3302,2,76567,749,25628.00,-1,-1.000000,35.000000,1.000000,0.105263,-0.212919,-0.452153,1.250000,-0.791613,-2.250000,0.087311,0.105263,1.250000,9.000000
3302,3,76568,999,25632.50,-1,-19.000000,35.000000,19.000000,0.566667,0.461404,0.674322,6.375000,0.884662,5.125000,0.971973,0.566667,6.375000,5.750000
3302,4,76569,1249,25640.50,-1,-62.000000,35.000000,40.000000,0.462963,-0.103704,-0.565107,6.250000,0.002559,-0.125000,0.974532,0.462963,6.250000,12.250000
3302,5,76570,1499,25640.75,-1,-64.000000,35.000000,40.000000,0.343750,-0.119213,-0.015509,4.125000,-0.201826,-2.125000,0.772706,0.343750,4.125000,6.000000
3302,6,76571,1749,25642.00,-1,-74.000000,35.000000,41.000000,0.061856,-0.281894,-0.162681,0.750000,0.098262,-3.375000,0.870968,0.061856,0.750000,6.000000
3302,7,76572,1999,25641.25,-1,-68.000000,35.000000,46.000000,0.025974,-0.035882,0.246013,0.250000,-0.713073,-0.500000,0.157895,0.025974,0.250000,7.250000
3302,8,76573,2194,25647.75,-1,-120.00,35.000000,60.000000,0.296703,0.270729,0.306611,3.375000,0.509688,3.125000,0.667582,0.296703,3.375000,9.500000
3303,0,76584,249,25650.25,1,16.000000,22.000000,1.000000,0.071429,-0.211590,-0.096650,0.875000,-0.796477,-2.875000,0.167808,0.071429,0.875000,5.750000
3303,1,76585,499,25649.75,1,14.000000,27.000000,1.000000,0.202703,0.131274,0.342864,1.875000,0.483736,1.000000,0.651544,0.202703,1.875000,5.000000
3303,2,76586,749,25655.75,1,38.000000,38.000000,1.000000,0.275000,0.072297,-0.058977,2.750000,0.030786,0.875000,0.682331,0.275000,2.750000,9.250000
3303,3,76587,805,25656.25,1,40.000000,40.000000,1.000000,0.431579,0.156579,0.084282,5.125000,0.308046,2.375000,0.990377,0.431579,5.125000,9.500000
3304,0,76593,239,25663.75,-1,8.000000,17.000000,9.000000,0.036585,-0.305520,-0.454443,0.375000,-0.897115,-2.875000,0.085443,0.036585,0.375000,6.500000
3304,1,76594,489,25665.25,-1,2.000000,17.000000,15.000000,-0.014286,-0.022300,0.283220,-0.125000,-0.068001,-0.250000,0.017442,0.014286,0.125000,6.750000
3304,2,76595,739,25664.50,-1,5.000000,17.000000,20.000000,0.035714,0.021429,0.043728,0.375000,0.232558,0.250000,0.250000,0.035714,0.375000,7.750000
3304,3,76596,989,25664.75,-1,4.000000,20.000000,20.000000,-0.024096,-0.011618,-0.033046,-0.250000,0.178571,-0.125000,0.428571,0.024096,0.250000,6.250000
3304,4,76597,1115,25655.75,-1,40.000000,40.000000,20.000000,-0.129032,0.104936,0.116554,-1.500000,0.259327,1.250000,0.687898,0.129032,1.500000,9.250000
3305,0,76616,249,25675.00,-1,25.000000,29.000000,2.000000,-0.014286,-0.349351,-0.369237,-0.125000,-0.717650,-2.875000,0.001152,0.014286,0.125000,7.750000
3305,1,76617,407,25671.25,-1,40.000000,40.000000,2.000000,-0.528736,0.514450,0.863801,-5.750000,0.993209,5.625000,0.994361,0.528736,5.750000,7.500000
3306,0,76631,249,25693.00,-1,6.000000,7.000000,5.000000,-0.023256,-0.466106,-0.599535,-0.125000,-0.911715,-2.750000,0.017442,0.023256,0.125000,3.000000
3306,1,76632,499,25696.25,-1,-7.000000,20.000000,7.000000,0.117647,0.094391,0.560497,0.750000,0.195157,0.625000,0.212598,0.117647,0.750000,6.750000
3306,2,76633,749,25686.00,-1,34.000000,34.000000,7.000000,-0.358974,0.241327,0.146936,-3.500000,0.233871,2.750000,0.446469,0.358974,3.500000,9.750000
3306,3,76634,999,25687.00,-1,30.000000,37.000000,7.000000,-0.430233,0.071258,-0.170069,-4.625000,0.223296,1.125000,0.669765,0.430233,4.625000,5.000000
3306,4,76635,1026,25684.50,-1,40.000000,40.000000,7.000000,-0.223301,-0.206932,-0.278190,-2.875000,-0.046924,-1.750000,0.622841,0.223301,2.875000,11.000000
3307,0,76660,174,25657.50,-1,17.000000,18.000000,3.000000,0.048193,-0.306947,-0.246595,0.500000,-0.558316,-4.250000,0.324324,0.048193,0.500000,5.250000
3307,1,76661,424,25656.00,-1,23.000000,37.000000,3.000000,-0.128571,0.080379,0.387326,-1.125000,0.639961,0.625000,0.964286,0.128571,1.125000,6.250000
3307,2,76662,459,25651.75,-1,40.000000,40.000000,3.000000,-0.494382,0.365811,0.285432,-5.500000,-0.114169,4.375000,0.850117,0.494382,5.500000,10.750000
3308,0,76691,249,25656.75,-1,36.000000,36.000000,1.000000,-0.079208,-0.284428,-0.520158,-1.000000,-0.797329,-3.000000,0.044776,0.079208,1.000000,9.250000
3308,1,76692,266,25655.75,-1,40.000000,40.000000,1.000000,-0.575758,0.496550,0.780978,-7.125000,0.932661,6.125000,0.977437,0.575758,7.125000,6.750000
3309,0,76702,249,25668.25,-1,10.000000,13.000000,4.000000,-0.050000,-0.354494,-0.454641,-0.500000,-0.760263,-4.000000,0.129032,0.050000,0.500000,4.250000
3309,1,76703,499,25665.25,-1,22.000000,23.000000,4.000000,-0.365079,0.315079,0.669574,-2.875000,0.870338,2.375000,0.999370,0.365079,2.875000,6.000000
3309,2,76704,749,25666.50,-1,17.000000,32.000000,4.000000,-0.114754,-0.250325,-0.565405,-0.875000,-0.662214,-2.000000,0.337156,0.114754,0.875000,5.000000
3309,3,76705,999,25661.00,-1,39.000000,39.000000,4.000000,-0.236111,0.121357,0.371682,-2.125000,0.206077,1.250000,0.543233,0.236111,2.125000,7.000000
3309,4,76706,1249,25671.00,-1,-1.000000,39.000000,5.000000,0.195652,-0.040459,-0.161816,2.250000,-0.341406,0.125000,0.201827,0.195652,2.250000,11.000000
3309,5,76707,1499,25670.75,-1,0.000000,39.000000,7.000000,0.414894,0.219241,0.259700,4.875000,0.528954,2.625000,0.730782,0.414894,4.875000,5.500000
3309,6,76708,1749,25672.25,-1,-6.000000,39.000000,16.000000,0.061728,-0.353165,-0.572407,0.625000,-0.125943,-4.250000,0.604839,0.061728,0.625000,3.750000
3309,7,76709,1999,25673.25,-1,-10.000000,39.000000,18.000000,0.178571,0.116843,0.470008,1.250000,0.382003,0.625000,0.986842,0.178571,1.250000,4.750000
3309,8,76710,2249,25668.25,-1,10.000000,39.000000,18.000000,-0.280702,0.102130,-0.014713,-2.000000,-0.415414,0.750000,0.571429,0.280702,2.000000,5.750000
3309,9,76711,2499,25666.00,-1,19.000000,39.000000,18.000000,-0.453125,0.172423,0.070293,-3.625000,0.382807,1.625000,0.954236,0.453125,3.625000,5.500000
3309,10,76712,2749,25672.00,-1,-5.000000,39.000000,18.000000,0.172414,-0.280711,-0.453134,1.875000,-0.571583,-1.750000,0.382653,0.172414,1.875000,10.500000
3309,11,76713,2999,25671.75,-1,-4.000000,39.000000,18.000000,0.294872,0.122458,0.403169,2.875000,0.334797,1.000000,0.717450,0.294872,2.875000,3.500000
3309,12,76714,3249,25664.25,-1,26.000000,39.000000,18.000000,-0.344444,0.049573,-0.072885,-3.875000,0.056717,1.000000,0.774168,0.344444,3.875000,8.500000
3309,13,76715,3475,25660.75,-1,40.000000,40.000000,18.000000,-0.579710,0.235266,0.185693,-5.000000,0.148909,1.125000,0.923077,0.579710,5.000000,5.250000
3310,0,76722,249,25665.25,-1,10.000000,10.000000,5.000000,-0.043478,-0.385093,-0.396998,-0.375000,-0.849141,-3.750000,0.069588,0.043478,0.375000,3.750000
3310,1,76723,499,25662.25,-1,22.000000,36.000000,5.000000,-0.377049,0.333571,0.718664,-2.875000,0.929783,2.500000,0.999370,0.377049,2.875000,7.750000
3310,2,76724,667,25657.50,-1,41.000000,41.000000,5.000000,-0.478261,0.101212,-0.232359,-4.125000,-0.023564,1.250000,0.975806,0.478261,4.125000,5.750000
3311,0,76728,249,25657.50,1,24.000000,26.000000,2.000000,-0.052632,-0.248444,-0.460911,-0.625000,-0.697242,-2.875000,0.026006,0.052632,0.625000,7.000000
3311,1,76729,473,25661.50,1,40.000000,40.000000,2.000000,0.300000,0.247368,0.495812,3.375000,0.806186,2.750000,0.832192,0.300000,3.375000,6.250000
3312,0,76740,249,25660.00,-1,12.000000,12.000000,11.000000,-0.080645,-0.257017,-0.024787,-0.625000,-0.761683,-2.625000,0.172018,0.080645,0.625000,5.750000
3312,1,76741,499,25666.75,-1,-15.000000,18.000000,18.000000,0.200000,0.119355,0.376372,1.875000,0.135359,1.250000,0.307377,0.200000,1.875000,9.000000
3312,2,76742,749,25667.00,-1,-16.000000,18.000000,23.000000,0.405797,0.205797,0.086442,3.500000,0.469373,1.625000,0.776750,0.405797,3.500000,2.500000
3312,3,76743,999,25675.00,-1,-56.000000,18.000000,40.000000,0.417722,0.011924,-0.193873,4.125000,-0.004045,0.625000,0.772706,0.417722,4.125000,8.250000
3312,4,76744,1249,25667.00,-1,8.000000,18.000000,40.000000,0.000000,-0.417722,-0.429646,0.000000,-0.772706,-4.125000,0.000000,0.000000,0.000000,9.250000
3312,5,76745,1499,25667.75,-1,2.000000,18.000000,40.000000,-0.329545,0.329545,0.747267,-3.625000,0.673159,3.625000,0.673159,0.329545,3.625000,4.500000
3312,6,76746,1619,25662.75,-1,42.000000,21.000000,40.000000,0.000000,-0.329545,-0.659091,0.000000,-0.673159,-3.625000,0.000000,0.000000,0.000000,6.250000
3313,0,76746,130,25667.00,1,17.000000,17.000000,6.000000,0.000000,-0.329545,-0.659091,0.000000,-0.673159,-3.625000,0.000000,0.000000,0.000000,6.250000
3313,1,76747,380,25667.50,1,19.000000,28.000000,6.000000,-0.015873,0.015873,0.345418,-0.125000,0.107143,0.125000,0.107143,0.015873,0.125000,5.000000
3313,2,76748,630,25667.00,1,17.000000,28.000000,6.000000,0.000000,-0.015873,-0.031746,0.000000,-0.107143,-0.125000,0.000000,0.000000,0.000000,5.500000
3313,3,76749,880,25671.50,1,35.000000,36.000000,6.000000,0.225352,0.225352,0.241225,2.000000,0.657534,2.000000,0.657534,0.225352,2.000000,7.250000
3313,4,76750,1130,25669.50,1,27.000000,39.000000,6.000000,0.149254,-0.076098,-0.301450,1.250000,-0.350157,-0.750000,0.307377,0.149254,1.250000,4.000000
3313,5,76751,1380,25670.25,1,30.000000,39.000000,6.000000,-0.071429,-0.077825,-0.001727,-0.625000,0.075276,-0.625000,0.382653,0.071429,0.625000,6.250000
3313,6,76752,1459,25672.75,1,40.000000,40.000000,6.000000,0.206349,0.134921,0.212746,1.625000,0.529217,1.000000,0.911871,0.206349,1.625000,5.500000
3314,0,76754,111,25672.00,1,11.000000,11.000000,1.000000,-0.037500,-0.277568,-0.386288,-0.375000,-0.963255,-2.500000,0.031106,0.037500,0.375000,8.000000
3314,1,76755,361,25666.75,1,-10.000000,14.000000,14.000000,-0.430233,0.392733,0.670301,-4.625000,0.962844,4.250000,0.993950,0.430233,4.625000,7.000000
3314,2,76756,611,25667.00,1,-9.000000,14.000000,14.000000,-0.235294,-0.194938,-0.587671,-2.500000,-0.281361,-2.125000,0.712589,0.235294,2.500000,6.250000
3314,3,76757,861,25663.75,1,-22.000000,14.000000,33.000000,-0.150000,-0.085294,0.109644,-1.500000,-0.024691,-1.000000,0.687898,0.150000,1.500000,6.750000
3314,4,76758,1111,25656.75,1,-60.000000,14.000000,40.000000,-0.493976,0.343976,0.429270,-5.125000,0.269391,3.625000,0.957289,0.493976,5.125000,7.750000
3314,5,76759,1361,25662.50,1,-14.000000,14.000000,40.000000,-0.059524,-0.434452,-0.778428,-0.625000,-0.929262,-4.500000,0.028027,0.059524,0.625000,6.500000
3314,6,76760,1611,25662.00,1,-18.000000,14.000000,40.000000,0.272727,0.213203,0.647656,2.625000,0.651131,2.000000,0.679158,0.272727,2.625000,5.000000
3314,7,76761,1861,25664.25,1,0.000000,14.000000,40.000000,0.100000,-0.172727,-0.385931,0.875000,-0.130651,-1.750000,0.548507,0.100000,0.875000,6.000000
3314,8,76762,2111,25666.75,1,20.000000,16.000000,40.000000,0.275362,0.175362,0.348090,2.375000,0.450570,1.500000,0.999077,0.275362,2.375000,6.250000
3314,9,76763,2126,25669.25,1,40.000000,20.000000,40.000000,0.269231,-0.006132,-0.181494,2.625000,0.000167,0.250000,0.999245,0.269231,2.625000,7.250000
3315,0,76767,151,25673.50,-1,-3.000000,14.000000,3.000000,0.035294,-0.255028,-0.407053,0.375000,-0.458541,-3.000000,0.182432,0.035294,0.375000,4.250000
3315,1,76768,401,25674.25,-1,-6.000000,14.000000,7.000000,0.163934,0.128640,0.383669,1.250000,0.766935,0.875000,0.949367,0.163934,1.250000,4.000000
3315,2,76769,651,25676.00,-1,-13.000000,14.000000,22.000000,0.196078,0.032144,-0.096496,1.250000,0.000000,0.000000,0.949367,0.196078,1.250000,4.500000
3315,3,76770,901,25674.50,-1,-7.000000,14.000000,22.000000,0.018182,-0.177897,-0.210041,0.125000,-0.931925,-1.125000,0.017442,0.018182,0.125000,5.250000
3315,4,76771,1151,25672.00,-1,3.000000,14.000000,22.000000,-0.266667,0.248485,0.426381,-2.000000,0.962150,1.875000,0.979592,0.266667,2.000000,5.250000
3315,5,76772,1401,25670.75,-1,8.000000,18.000000,22.000000,-0.230769,-0.035897,-0.284382,-1.875000,-0.015306,-0.125000,0.964286,0.230769,1.875000,5.750000
3315,6,76773,1651,25675.75,-1,-12.000000,22.000000,22.000000,0.192308,-0.038462,-0.002564,1.875000,-0.445055,0.000000,0.519231,0.192308,1.875000,8.500000
3315,7,76774,1901,25667.00,-1,23.000000,31.000000,22.000000,-0.148515,-0.043793,-0.005331,-1.875000,-0.336798,0.000000,0.182432,0.148515,1.875000,11.000000
3315,8,76775,2151,25672.75,-1,0.000000,37.000000,22.000000,-0.100000,-0.048515,-0.004722,-1.500000,-0.068628,-0.375000,0.113804,0.100000,1.500000,10.500000
3315,9,76776,2401,25671.75,-1,4.000000,37.000000,22.000000,0.191919,0.091919,0.140434,2.375000,0.483878,0.875000,0.597682,0.191919,2.375000,3.250000
3315,10,76777,2651,25675.25,-1,-10.000000,37.000000,22.000000,0.111111,-0.080808,-0.172727,1.250000,-0.116913,-1.125000,0.480769,0.111111,1.250000,8.750000
3315,11,76778,2901,25676.00,-1,-13.000000,37.000000,22.000000,0.278689,0.167577,0.248385,2.125000,0.396761,0.875000,0.877530,0.278689,2.125000,3.250000
3315,12,76779,3151,25680.00,-1,-29.000000,37.000000,38.000000,0.260274,-0.018415,-0.185992,2.375000,-0.012514,0.250000,0.865016,0.260274,2.375000,6.250000
3315,13,76780,3401,25674.25,-1,-6.000000,37.000000,38.000000,-0.112903,-0.147371,-0.128956,-0.875000,-0.776886,-1.500000,0.088129,0.112903,0.875000,6.000000
3315,14,76781,3651,25676.00,-1,-13.000000,37.000000,38.000000,-0.246154,0.133251,0.280621,-2.000000,0.372302,1.125000,0.460432,0.246154,2.000000,4.000000
3315,15,76782,3901,25673.25,-1,-2.000000,37.000000,38.000000,-0.068966,-0.177188,-0.310439,-0.500000,-0.331399,-1.500000,0.129032,0.068966,0.500000,4.500000
3315,16,76783,4151,25673.00,-1,-1.000000,37.000000,38.000000,-0.222222,0.153257,0.330445,-1.500000,0.682998,1.000000,0.812030,0.222222,1.500000,5.000000
3315,17,76784,4401,25669.25,-1,14.000000,37.000000,38.000000,-0.253968,0.031746,-0.121511,-2.000000,-0.015350,0.500000,0.796680,0.253968,2.000000,6.250000
3315,18,76785,4651,25665.25,-1,30.000000,37.000000,38.000000,-0.462687,0.208718,0.176972,-3.875000,0.202973,1.875000,0.999653,0.462687,3.875000,5.500000
3315,19,76786,4689,25662.75,-1,40.000000,40.000000,38.000000,-0.264706,-0.197981,-0.406699,-2.250000,-0.167461,-1.625000,0.832192,0.264706,2.250000,5.250000
3316,0,76809,249,25660.75,1,32.000000,35.000000,2.000000,-0.032967,-0.350754,-0.426783,-0.375000,-0.698724,-3.750000,0.005979,0.032967,0.375000,9.250000
3316,1,76810,305,25663.00,1,41.000000,41.000000,2.000000,0.180952,0.147985,0.498739,2.375000,0.342477,2.000000,0.348456,0.180952,2.375000,7.500000
3317,0,76826,249,25664.00,-1,15.000000,18.000000,4.000000,0.049180,-0.310195,-0.228393,0.375000,-0.901829,-2.500000,0.027328,0.049180,0.375000,5.500000
3317,1,76827,499,25658.75,-1,36.000000,36.000000,4.000000,-0.492958,0.443777,0.753972,-4.375000,0.959514,4.000000,0.986842,0.492958,4.375000,6.250000
3317,2,76828,513,25657.75,-1,40.000000,40.000000,4.000000,-0.121212,-0.371746,-0.815523,-1.000000,-0.844409,-3.375000,0.142433,0.121212,1.000000,4.750000
3318,0,76838,249,25654.25,1,30.000000,35.000000,0.000000,0.065934,-0.377104,-0.820142,0.750000,-0.895988,-3.625000,0.031106,0.065934,0.750000,8.750000
3318,1,76839,289,25656.75,1,40.000000,40.000000,0.000000,0.632184,0.566250,0.943354,6.875000,0.960047,6.125000,0.991153,0.632184,6.875000,6.000000
3319,0,76842,130,25652.00,1,8.000000,11.000000,6.000000,0.012500,-0.402134,-0.709241,0.125000,-0.522039,-4.125000,0.250000,0.012500,0.125000,5.500000
3319,1,76843,263,25660.00,1,40.000000,40.000000,6.000000,0.349398,0.336898,0.739032,3.625000,0.551461,3.500000,0.801461,0.349398,3.625000,9.250000
3320,0,76852,249,25655.75,1,10.000000,14.000000,1.000000,0.092308,-0.270011,-0.124638,0.750000,-0.409980,-2.375000,0.428571,0.092308,0.750000,3.750000
